,auroc_mean,eer_mean,accuracy_at_eer_mean,sensitivity_at_eer_mean,specificity_at_eer_mean,accuracy_at_sensitivity90_mean,sensitivity_at_sensitivity90_mean,specificity_at_sensitivity90_mean,auroc_std,eer_std,accuracy_at_eer_std,sensitivity_at_eer_std,specificity_at_eer_std,accuracy_at_sensitivity90_std,sensitivity_at_sensitivity90_std,specificity_at_sensitivity90_std,Method,Dataset
b_g_m_Chemo_LinearRegression,0.7084603309631348,0.3554073989391327,0.6455304145812988,0.6431468725204468,0.6460383296012878,0.36589994430541994,0.8987412452697754,0.2834622085094452,0.08567186607440413,0.0771302311217352,0.0742909980915726,0.08145804864564438,0.07316844113212434,0.10293399995277643,0.007891893299597382,0.10646185620928206,LinearRegression,b_g_m_Chemo_LinearRegression
b_g_m_cat_all_RandomForest,0.6894795060157776,0.33014413714408875,0.6683346509933472,0.6714918375015259,0.6682198882102967,0.37185118198394773,0.8596386909484863,0.29321164190769194,0.049899926305604886,0.027653276199363773,0.03142006208546358,0.025575851398966138,0.03383466731870519,0.040331735749495154,0.07161839760630975,0.05331946658978976,RandomForest,b_g_m_cat_all_RandomForest
b_g_m_cat_all_SVM,0.7235835194587708,0.33533828258514403,0.6674059987068176,0.6611072301864624,0.6682162046432495,0.3112012565135956,0.8987412452697754,0.22028689719736577,0.057658168546344264,0.038323619097234064,0.038756449148696026,0.03872092227954458,0.03899183540113044,0.15205940547825286,0.007891893299597382,0.1713141774203255,SVM,b_g_m_cat_all_SVM
b_g_m_cat_all_NN,0.7493388295173645,0.33785653710365293,0.6635286569595337,0.6607226133346558,0.6635643124580384,0.42294194996356965,0.8987412452697754,0.348645481467247,0.08141833800137568,0.08203254004912591,0.08084822662684076,0.08444658517659229,0.08009859033429613,0.12546135563958422,0.007891893299597382,0.145099361181243,NN,b_g_m_cat_all_NN
b_g_m_cat_all_LogisticRegression,0.7388564229011536,0.3226162552833557,0.6762430429458618,0.6790559411048889,0.6757115483283996,0.3706429243087769,0.8987412452697754,0.2874648213386536,0.07364286439556327,0.07633175645179488,0.07575201004747921,0.07727479846947506,0.0753982639122165,0.1224919787294619,0.007891893299597382,0.13981087824025273,LogisticRegression,b_g_m_cat_all_LogisticRegression
b_g_m_cat_all_LinearRegression,0.7546169519424438,0.31532885432243346,0.6852832674980164,0.6837995290756226,0.6855427622795105,0.40551814138889314,0.8987412452697754,0.32769844233989714,0.07103890115023684,0.04255354395022657,0.04482748077629481,0.040231643987863185,0.04568463798784198,0.13979717336989966,0.007891893299597382,0.1608520063060769,LinearRegression,b_g_m_cat_all_LinearRegression
b_g_m_BRCA_RandomForest,0.6685408115386963,0.3528469443321228,0.6488429307937622,0.6454662084579468,0.6488399028778076,0.5627908051013947,0.6977389216423034,0.5411120235919953,0.053028516896335844,0.031176423200119638,0.02073128348078306,0.048635769123320065,0.0197074306891551,0.06482709972853612,0.09275343185180879,0.08217460681724156,RandomForest,b_g_m_BRCA_RandomForest
b_g_m_BRCA_SVM,0.7063787102699279,0.35566412210464476,0.6488398432731628,0.6381468772888184,0.6505248785018921,0.38696948885917665,0.8870745897293091,0.3090349048376083,0.08650773918510604,0.07149250931083154,0.06878237593883928,0.07527870377906819,0.06785211172389156,0.11641243795374466,0.05395079130988065,0.12810613231067328,SVM,b_g_m_BRCA_SVM
b_g_m_BRCA_NN,0.7200864434242249,0.3477837860584259,0.6529129862785339,0.651480209827423,0.6529522180557251,0.39082673788070676,0.8987412452697754,0.3120556712150574,0.09078828896004934,0.07040412246688006,0.06882773968269283,0.07321710800337083,0.06839146278522865,0.11226507474209124,0.007891893299597382,0.11849327983063995,NN,b_g_m_BRCA_NN
b_g_m_BRCA_LogisticRegression,0.7254603981971741,0.3472156047821045,0.6539333939552308,0.651480209827423,0.6540885806083679,0.40178499817848207,0.8987412452697754,0.32460356652736666,0.08758612966876081,0.06999990412109539,0.0680999412186171,0.07321710800337083,0.06758237166260066,0.1084098520827599,0.007891893299597382,0.11529529512448969,LogisticRegression,b_g_m_BRCA_LogisticRegression
b_g_m_BRCA_LinearRegression,0.7251763224601746,0.3472156047821045,0.6539333939552308,0.651480209827423,0.6540885806083679,0.40170798301696775,0.8987412452697754,0.3246299922466278,0.08783145483488106,0.06999990412109539,0.0680999412186171,0.07321710800337083,0.06758237166260066,0.11070563746312978,0.007891893299597382,0.11769871283069239,LinearRegression,b_g_m_BRCA_LinearRegression
