,auroc_mean,eer_mean,accuracy_at_eer_mean,sensitivity_at_eer_mean,specificity_at_eer_mean,accuracy_at_sensitivity90_mean,sensitivity_at_sensitivity90_mean,specificity_at_sensitivity90_mean,auroc_std,eer_std,accuracy_at_eer_std,sensitivity_at_eer_std,specificity_at_eer_std,accuracy_at_sensitivity90_std,sensitivity_at_sensitivity90_std,specificity_at_sensitivity90_std,Method,Dataset
b_g_m_TIC_autic_RandomForest,0.5019809067249298,0.4866525113582611,0.5239858150482177,0.4951165556907654,0.5315784215927124,0.49541438817977906,0.504207456111908,0.4984292447566986,0.043251132966701154,0.041502970594110795,0.025376058749513642,0.08774464904778502,0.030582853409145322,0.053732558566821055,0.09457767664006902,0.0683901212988952,RandomForest,b_g_m_TIC_autic_RandomForest
b_g_m_TIC_autic_SVM,0.5108033239841461,0.5056889653205872,0.47600427865982053,0.5187063038349151,0.4699157774448395,0.24830174148082734,0.8787412643432617,0.1488440826535225,0.061765684454160766,0.048406137694134765,0.046874674221031545,0.06222323276860753,0.0469020611065197,0.0764284930040855,0.024737252230708665,0.07827099902491083,SVM,b_g_m_TIC_autic_SVM
b_g_m_TIC_autic_NN,0.536483085155487,0.4865788519382477,0.5153920888900757,0.5107575833797455,0.5160847067832947,0.23691964596509935,0.8987412452697754,0.13084481954574584,0.038787622619862606,0.02489629769568289,0.024688139304508812,0.025391346726480274,0.024626041710226036,0.08122238749422842,0.007891893299597382,0.09758775296978309,NN,b_g_m_TIC_autic_NN
b_g_m_TIC_autic_LogisticRegression,0.5703155398368835,0.4640577256679535,0.537502646446228,0.5338345110416413,0.5380500316619873,0.267743869125843,0.8987412452697754,0.16717641353607177,0.040628800014475434,0.04867813459173369,0.04939531797044001,0.04773253505620062,0.04964441000720875,0.09561357933187202,0.007891893299597382,0.11024817367813612,LogisticRegression,b_g_m_TIC_autic_LogisticRegression
b_g_m_TIC_autic_LinearRegression,0.5703155398368835,0.4640577256679535,0.537502646446228,0.5338345110416413,0.5380500316619873,0.2667388454079628,0.8987412452697754,0.16602034568786622,0.040628800014475434,0.04867813459173369,0.04939531797044001,0.04773253505620062,0.04964441000720875,0.09490745529836762,0.007891893299597382,0.10935484764541822,LinearRegression,b_g_m_TIC_autic_LinearRegression
b_g_m_TIC_MS_autic_RandomForest,0.5490180850028992,0.44090903401374815,0.5568025231361389,0.5628088593482972,0.5553730726242065,0.2787107348442078,0.8619580507278443,0.1865469217300415,0.04304878093178047,0.038004798703585224,0.039007945014494075,0.04081165541770752,0.04024032020266658,0.01618503233743567,0.04896072931508985,0.027972304640873195,RandomForest,b_g_m_TIC_MS_autic_RandomForest
b_g_m_TIC_MS_autic_SVM,0.589517080783844,0.4191542387008667,0.580880081653595,0.5802331089973449,0.5814584136009217,0.2316996306180954,0.8987412452697754,0.12979359701275825,0.04906677126705066,0.02718730028260267,0.02936269364340557,0.024923806078411572,0.030980148279732448,0.1189927126768573,0.007891893299597382,0.11513762169747778,SVM,b_g_m_TIC_MS_autic_SVM
b_g_m_TIC_MS_autic_NN,0.5719440340995788,0.44667995572090147,0.5513396978378295,0.5561421990394593,0.5504978895187378,0.21551433950662613,0.8987412452697754,0.10873504914343357,0.03275450998213002,0.0298478013167834,0.031381202194634285,0.02814128715976255,0.0319721333629936,0.06860650793580535,0.007891893299597382,0.055862916218748025,NN,b_g_m_TIC_MS_autic_NN
b_g_m_TIC_MS_autic_LogisticRegression,0.6074519276618957,0.4445632755756378,0.5569186449050904,0.5534499049186706,0.5574235439300537,0.24957090318202974,0.8987412452697754,0.149625314027071,0.02198380443667446,0.025092916126481377,0.026332416864130084,0.023966920887424147,0.026708783303886065,0.09339303404616936,0.007891893299597382,0.08260003697251929,LogisticRegression,b_g_m_TIC_MS_autic_LogisticRegression
b_g_m_TIC_MS_autic_LinearRegression,0.6259559392929077,0.418786883354187,0.58330078125,0.5784499049186707,0.5839763283729553,0.2631932348012924,0.8987412452697754,0.1657618388533592,0.07778214892450543,0.05377670907074914,0.05370053051488428,0.05386945931543181,0.05390574742591673,0.10397149159728904,0.007891893299597382,0.09665753687902172,LinearRegression,b_g_m_TIC_MS_autic_LinearRegression
b_g_m_scalar_all_RandomForest,0.8787455558776855,0.20516180992126465,0.7957321047782898,0.7937645792961121,0.7959118008613586,0.6383354783058166,0.8987412452697754,0.5994635224342346,0.035374642785745904,0.0628305293480037,0.05805727947386626,0.06971836179071293,0.056140320479513305,0.0892497166236625,0.007891893299597382,0.09973137935594557,RandomForest,b_g_m_scalar_all_RandomForest
b_g_m_scalar_all_SVM,0.8680686354637146,0.21605735421180725,0.7848926305770874,0.7824825167655944,0.785402774810791,0.6006958723068238,0.8987412452697754,0.5542893886566163,0.03134023839036935,0.041908320453186654,0.03945272823504753,0.04553682844650432,0.038405280769829506,0.09181763074902663,0.007891893299597382,0.10200909915771952,SVM,b_g_m_scalar_all_SVM
b_g_m_scalar_all_NN,0.8775508165359497,0.22243478894233704,0.778310489654541,0.776456880569458,0.7786735415458679,0.6463034629821778,0.8987412452697754,0.6060343205928802,0.03338190004657881,0.03616089144462208,0.03575385293178696,0.036868766159807415,0.03557978720927776,0.05917308938838979,0.007891893299597382,0.0704152919834832,NN,b_g_m_scalar_all_NN
b_g_m_scalar_all_LogisticRegression,0.8855118155479431,0.19352610111236573,0.8068982362747192,0.8059324026107788,0.8070153951644897,0.65477374792099,0.8987412452697754,0.6167846500873566,0.04212390373803767,0.0432399996430398,0.04384447971148677,0.04243167259739442,0.04405054348790821,0.09324194096375642,0.007891893299597382,0.10602319677349617,LogisticRegression,b_g_m_scalar_all_LogisticRegression
b_g_m_scalar_all_LinearRegression,0.6241326928138733,0.4392225623130798,0.5613023281097412,0.5599650382995606,0.5615898370742798,0.24083907008171082,0.8987412452697754,0.13808137625455857,0.0636599852859232,0.055351381102539225,0.05237550016735535,0.059532010435300306,0.051325583407591226,0.0770817299015447,0.007891893299597382,0.07124826880446355,LinearRegression,b_g_m_scalar_all_LinearRegression
b_g_m_scalar_all_MS_autic_RandomForest,0.8874270915985107,0.19263776540756225,0.8051735877990722,0.8097902178764343,0.8049342513084412,0.6145208477973938,0.8987412452697754,0.5707230627536773,0.03692660938593804,0.040937765412089974,0.03942225453982542,0.043918657917109645,0.039397936800873556,0.14761472124986869,0.007891893299597382,0.17460318465727748,RandomForest,b_g_m_scalar_all_MS_autic_RandomForest
b_g_m_scalar_all_MS_autic_SVM,0.8928551316261292,0.18413808345794677,0.8158708810806274,0.8158158540725708,0.8159079790115357,0.6521974563598633,0.8987412452697754,0.6165258288383484,0.027179953107387064,0.04155502237225507,0.04055675341528438,0.04304121602776118,0.04011367392874599,0.10964393569230955,0.007891893299597382,0.1236350199416521,SVM,b_g_m_scalar_all_MS_autic_SVM
b_g_m_scalar_all_MS_autic_NN,0.895799744129181,0.18591288328170777,0.8144863963127136,0.813508152961731,0.8146660804748536,0.6633640944957733,0.8987412452697754,0.6252489745616913,0.03968676281855914,0.027125730180459936,0.027170403326578225,0.027252569080876855,0.027167397146395565,0.12687847260158205,0.007891893299597382,0.14849005465187579,NN,b_g_m_scalar_all_MS_autic_NN
b_g_m_scalar_all_MS_autic_LogisticRegression,0.9044446825981141,0.17971092462539673,0.8209528923034668,0.8195338129997254,0.8210443377494812,0.713823664188385,0.8987412452697754,0.6841039299964905,0.03932325015350357,0.044758415837665655,0.045039241109938295,0.044715443682481815,0.045157210996517747,0.07166234057206815,0.007891893299597382,0.08498874618632436,LogisticRegression,b_g_m_scalar_all_MS_autic_LogisticRegression
b_g_m_scalar_all_MS_autic_LinearRegression,0.6687928557395935,0.4058943331241608,0.593966794013977,0.5943240165710449,0.5938873171806336,0.28178682923316956,0.8987412452697754,0.1862206280231476,0.06062921489643702,0.053442827644122774,0.05345894213769671,0.053410139943775296,0.053485796210960855,0.08004513919196436,0.007891893299597382,0.07121742120460425,LinearRegression,b_g_m_scalar_all_MS_autic_LinearRegression
b_g_m_cat_scalar_all_RandomForest,0.9022263765335083,0.17477117776870726,0.8256760597229004,0.8249067664146423,0.8255508780479431,0.7167099475860595,0.8987412452697754,0.6873111724853516,0.04678075566309164,0.05390174612559219,0.05933689103758827,0.04718201428634137,0.0612172716879039,0.13118832027787153,0.007891893299597382,0.15399894000069456,RandomForest,b_g_m_cat_scalar_all_RandomForest
b_g_m_cat_scalar_all_SVM,0.8894336104393006,0.18925300240516663,0.8106299877166748,0.8109324097633361,0.8105615854263306,0.6466026604175568,0.8987412452697754,0.6071409702301025,0.050286039163018714,0.04567007247708776,0.04562146775316449,0.04572880113191131,0.04562235198833773,0.13570456096527594,0.007891893299597382,0.16025906357541586,SVM,b_g_m_cat_scalar_all_SVM
b_g_m_cat_scalar_all_NN,0.897464120388031,0.17738868594169616,0.8237105131149292,0.820932412147522,0.8242902159690857,0.6990705609321595,0.8987412452697754,0.669413709640503,0.03362472397051327,0.04800377880420384,0.04829132648860137,0.04767048808979093,0.04858503435978831,0.10901047816050274,0.007891893299597382,0.12567412716873824,NN,b_g_m_cat_scalar_all_NN
b_g_m_cat_scalar_all_LogisticRegression,0.8876582980155945,0.18999609351158142,0.8116606116294861,0.8077505826950073,0.8122572302818298,0.6826727211475372,0.8920745849609375,0.6496078252792359,0.054252314792119276,0.050626292825546496,0.050603224040634665,0.05113132347086136,0.05087964771222469,0.15264348554191143,0.014942434742705188,0.179271629690694,LogisticRegression,b_g_m_cat_scalar_all_LogisticRegression
b_g_m_cat_scalar_all_LinearRegression,0.700758945941925,0.3646674394607544,0.632241141796112,0.6394405722618103,0.6312245488166809,0.3481104910373688,0.8987412452697754,0.2606624156236649,0.06768432773613872,0.041103577075687965,0.040144938175065294,0.04278576111920255,0.039948366049349156,0.04274731297346593,0.007891893299597382,0.04631406274807796,LinearRegression,b_g_m_cat_scalar_all_LinearRegression
b_g_m_scalar_age_RandomForest,0.5185861706733703,0.48385441303253174,0.5294039487838745,0.49819347858428953,0.5340977072715759,0.3372068047523499,0.6299067676067353,0.294742214679718,0.11506060135194154,0.12721487272690826,0.12680038714682654,0.12906422839668927,0.12586503114899672,0.0922162188962324,0.20360855658208218,0.11211710276981299,RandomForest,b_g_m_scalar_age_RandomForest
b_g_m_scalar_age_SVM,0.5500460267066956,0.4938657581806183,0.5085784554481506,0.5024358987808227,0.5098325967788696,0.3229879975318909,0.9097669005393982,0.22785182073712348,0.131262646113229,0.11265976427360067,0.1190905496130213,0.11722493000441812,0.12610117154718822,0.09997216174416514,0.027383708183809176,0.1276422415656188,SVM,b_g_m_scalar_age_SVM
b_g_m_scalar_age_NN,0.44427351355552674,0.5428122758865357,0.46786091327667234,0.4420396268367767,0.47233580946922304,0.24008512049913405,0.882983672618866,0.13796516694128513,0.09869090978213141,0.1110901597473819,0.1214388019766637,0.09874786258669453,0.12581885313889685,0.07111955543708207,0.01563543380225423,0.07635126490620199,NN,b_g_m_scalar_age_NN
b_g_m_scalar_age_LogisticRegression,0.4711976110935211,0.5525362133979798,0.4478918850421906,0.4462820470333099,0.44864553213119507,0.23699190020561217,0.882983672618866,0.1344802886247635,0.11352508755349744,0.1100157022696756,0.10945095288847594,0.11170662318971228,0.10879541227366461,0.07946922433270628,0.01563543380225423,0.08536344658756367,LogisticRegression,b_g_m_scalar_age_LogisticRegression
b_g_m_scalar_age_LinearRegression,0.5036805510520935,0.5445992112159729,0.4785818815231323,0.4250466227531433,0.4857549488544464,0.22434836626052856,0.880675995349884,0.11998203173279762,0.12040655113031594,0.10084973937833332,0.09748468389681755,0.1154852406112218,0.0964912265650609,0.04755125705748808,0.026828642419092358,0.03878800458800543,LinearRegression,b_g_m_scalar_age_LinearRegression
b_g_m_scalar_volume_RandomForest,0.6796528220176696,0.35658535957336424,0.6545400142669677,0.6267482519149781,0.6600810289382935,0.6179155468940735,0.6649300575256347,0.6116123557090759,0.06923348937689935,0.04869959779178792,0.03814129749218739,0.0765172070248834,0.03727071669286975,0.027341482239579957,0.10946476626416586,0.0309569693117766,RandomForest,b_g_m_scalar_volume_RandomForest
b_g_m_scalar_volume_SVM,0.7613949298858642,0.28695955872535706,0.7113429069519043,0.7153146743774415,0.7107662081718444,0.3405595302581787,0.9091258645057678,0.25542446672916413,0.07387882002558346,0.06298953517907722,0.06432038708422688,0.06123191964799376,0.0651062358157079,0.15718851170374243,0.028559471173355926,0.1730027370536468,SVM,b_g_m_scalar_volume_SVM
b_g_m_scalar_volume_NN,0.7632302045822144,0.28927473425865174,0.7074245929718017,0.7153146743774415,0.7061358571052552,0.3734832972288132,0.9064335584640503,0.29288406670093536,0.07486003123453384,0.06111367681844898,0.061354112668988624,0.06123191964799376,0.06152002214770036,0.13218842058807953,0.009035887764493166,0.13992976800553125,NN,b_g_m_scalar_volume_NN
b_g_m_scalar_volume_LogisticRegression,0.7632302045822144,0.28693400621414183,0.7113627195358276,0.7153146743774415,0.7108173131942749,0.37042232751846316,0.9064335584640503,0.28986538350582125,0.07486003123453384,0.061957598154013846,0.06259159026758301,0.06123191964799376,0.06318285176760784,0.1425413591399678,0.009035887764493166,0.1506017162698465,LogisticRegression,b_g_m_scalar_volume_LogisticRegression
b_g_m_scalar_volume_LinearRegression,0.7632302045822144,0.28866769671440123,0.7133710980415344,0.7086480140686036,0.714016592502594,0.3204477369785309,0.9037412524223327,0.22986849993467331,0.07486003123453384,0.06473092088240551,0.06539618835314046,0.06427535332495186,0.06541524505973778,0.09281881444546876,0.01322382670956809,0.08776067034242076,LinearRegression,b_g_m_scalar_volume_LinearRegression
b_g_m_scalar_elong_flatn_RandomForest,0.5571329236030579,0.48755316734313964,0.5107720196247101,0.5147319316864014,0.5101617395877838,0.24786974787712096,0.9054079174995422,0.14500360190868378,0.09998234386834917,0.07836831977902912,0.08233113612030261,0.07559280773577949,0.0839242262788876,0.060286870716596226,0.016026326679724704,0.044204165892853274,RandomForest,b_g_m_scalar_elong_flatn_RandomForest
b_g_m_scalar_elong_flatn_SVM,0.5446041345596313,0.457124799489975,0.5389213562011719,0.5490559577941895,0.5366944372653961,0.30969224870204926,0.8996503472328186,0.2096883649006486,0.12818951579551327,0.10499190498189831,0.10806932055939895,0.10062774592723422,0.1100208653538322,0.08296435009835151,0.053025251885997,0.130082132958912,SVM,b_g_m_scalar_elong_flatn_SVM
b_g_m_scalar_elong_flatn_NN,0.5732112169265747,0.49437317848205564,0.5138615369796753,0.49294871687889097,0.5183048963546752,0.2785758674144745,0.8987412452697754,0.1830371990799904,0.09670619484826638,0.06506019183504669,0.07513478977944846,0.04980896561901317,0.08176602821262499,0.09606170143530994,0.007891893299597382,0.09164374608825412,NN,b_g_m_scalar_elong_flatn_NN
b_g_m_scalar_elong_flatn_LogisticRegression,0.5892438650131225,0.44034242630004883,0.5601008236408234,0.5592074573040009,0.5601076781749725,0.23551787436008453,0.9137412548065186,0.12537985667586327,0.03796850947484168,0.05795826463630827,0.05635507449196977,0.060542943365931495,0.05545235757833748,0.036198784961579786,0.031623489290733886,0.06269938860206446,LogisticRegression,b_g_m_scalar_elong_flatn_LogisticRegression
b_g_m_scalar_elong_flatn_LinearRegression,0.5913681983947754,0.44889013171195985,0.5506086349487305,0.5511422038078309,0.5510775208473205,0.2841657787561417,0.8987412452697754,0.18987906277179717,0.04773127785747197,0.04049762123193549,0.04477498437573049,0.034689390079550755,0.04720307593226356,0.11133605092379689,0.007891893299597382,0.11166418726200758,LinearRegression,b_g_m_scalar_elong_flatn_LinearRegression
b_g_m_scalar_box_center_xyz_RandomForest,0.7398429870605469,0.3060555815696716,0.7018082618713379,0.6836829900741577,0.704205846786499,0.46626611351966857,0.8887412548065186,0.39766901433467866,0.0387631683772211,0.0625671097790493,0.061621439619469386,0.06479079517386421,0.06168998312879375,0.09253899022071545,0.02090709504341034,0.11474232460291098,RandomForest,b_g_m_scalar_box_center_xyz_RandomForest
b_g_m_scalar_box_center_xyz_SVM,0.768366527557373,0.3049668312072754,0.6965083122253418,0.6931585192680358,0.6969078183174133,0.5813659071922302,0.8987412452697754,0.5290444374084473,0.030752119738218613,0.03323994294698621,0.036130608226429606,0.029637238495940344,0.03693290275232979,0.07087538503912837,0.007891893299597382,0.08963358610454096,SVM,b_g_m_scalar_box_center_xyz_SVM
b_g_m_scalar_box_center_xyz_NN,0.7933836936950683,0.26234689354896545,0.735440993309021,0.740699291229248,0.734606921672821,0.5951470017433167,0.8987412452697754,0.5462804019451142,0.03274169813755312,0.0393905498339242,0.038824917350764675,0.039884429575335695,0.038938975681703916,0.055631146982537974,0.007891893299597382,0.06613621728858982,NN,b_g_m_scalar_box_center_xyz_NN
b_g_m_scalar_box_center_xyz_LogisticRegression,0.7853318214416504,0.29414767026901245,0.7055207014083862,0.7063403248786926,0.7053643345832825,0.5855686664581299,0.8987412452697754,0.5340367257595062,0.03803259593941301,0.04808977050476689,0.04858145092091091,0.047452161034245585,0.048785734633726964,0.06025431930258005,0.007891893299597382,0.07637599943524746,LogisticRegression,b_g_m_scalar_box_center_xyz_LogisticRegression
b_g_m_scalar_box_center_xyz_LinearRegression,0.2730811297893524,0.6750103116035462,0.32657217383384707,0.3222261071205139,0.32775325179100034,0.1646360456943512,0.8987412452697754,0.04779240228235722,0.024379460797958278,0.04362497919035158,0.037857129546950474,0.05339748247921302,0.034755565973628146,0.02461133667818437,0.007891893299597382,0.025032533520105503,LinearRegression,b_g_m_scalar_box_center_xyz_LinearRegression
b_g_m_TIC_phases_RandomForest,0.6171654462814331,0.42964876890182496,0.5675873696804047,0.5742074608802795,0.566495007276535,0.2785313785076141,0.8693822979927063,0.1848004199564457,0.07404951592854059,0.08323819924710807,0.08050490259882771,0.08919581775503686,0.07947546570087644,0.08691522396443575,0.022498632106246627,0.09885885666182476,RandomForest,b_g_m_TIC_phases_RandomForest
b_g_m_TIC_phases_SVM,0.6556159734725953,0.37971118092536926,0.619688880443573,0.6209906816482544,0.619586956501007,0.2909230932593346,0.8987412452697754,0.1961729560047388,0.0421779590244515,0.050872969242644006,0.051921114544364246,0.04943938098527074,0.05232951542290204,0.09805619457969762,0.007891893299597382,0.09688545820960691,SVM,b_g_m_TIC_phases_SVM
b_g_m_TIC_phases_NN,0.6410592794418335,0.39727588295936583,0.6019213438034058,0.6048484802246094,0.600599753856659,0.28859624862670896,0.8920745849609375,0.19463564530014993,0.07077057724043298,0.05587744732467877,0.05080738809706427,0.06492490202590245,0.04832775601169429,0.10927248816903609,0.014942434742705188,0.11676869073499575,NN,b_g_m_TIC_phases_NN
b_g_m_TIC_phases_LogisticRegression,0.691668975353241,0.350643128156662,0.6498074531555176,0.6485664248466492,0.6501473188400269,0.2743426918983459,0.893741250038147,0.18132976852357388,0.06905260578538187,0.05721740771298594,0.056675311956043355,0.05821804323606336,0.05664206931544742,0.14990933152888547,0.012234970054641896,0.152637260842761,LogisticRegression,b_g_m_TIC_phases_LogisticRegression
b_g_m_TIC_phases_LinearRegression,0.678221583366394,0.3493089973926544,0.6451932072639466,0.659592068195343,0.6417899370193482,0.2829726472496986,0.8987412452697754,0.19037820622324944,0.05726295472186681,0.04682847136531434,0.0387976203194242,0.0634550165429447,0.03521574932893354,0.1459239522207489,0.007891893299597382,0.14710139880027515,LinearRegression,b_g_m_TIC_phases_LinearRegression
b_g_m_scalar_volume_MS_bbox_RandomForest,0.8759601950645447,0.22348467707633973,0.7790664672851563,0.7730069994926453,0.7800236463546752,0.588396692276001,0.8987412452697754,0.5416497111320495,0.03291504113117965,0.051167173205563944,0.05040326787593899,0.05234180742644423,0.05021684038543795,0.11125312337078944,0.007891893299597382,0.1267547708988537,RandomForest,b_g_m_scalar_volume_MS_bbox_RandomForest
b_g_m_scalar_volume_MS_bbox_SVM,0.8789844751358032,0.205042964220047,0.7953757166862487,0.7944172382354736,0.7954968333244323,0.6339755296707154,0.8987412452697754,0.5909647107124328,0.021926969348302225,0.020899411379048712,0.020249696108657397,0.021832313577453348,0.020062187906315518,0.08969030952251954,0.007891893299597382,0.10808148281415515,SVM,b_g_m_scalar_volume_MS_bbox_SVM
b_g_m_scalar_volume_MS_bbox_NN,0.8797983527183533,0.19961652159690857,0.8018101930618287,0.7985081553459168,0.8022588014602661,0.6217798531055451,0.8987412452697754,0.5805176734924317,0.029813813988452585,0.03331302879959945,0.03147207261319509,0.03602703480280927,0.03120948924454172,0.13318368991091123,0.007891893299597382,0.15425809714838393,NN,b_g_m_scalar_volume_MS_bbox_NN
b_g_m_scalar_volume_MS_bbox_LogisticRegression,0.8819972395896911,0.21568455696105956,0.7844516038894653,0.7841491937637329,0.784481692314148,0.6546201348304749,0.8987412452697754,0.6162549614906311,0.03740958100193592,0.044694891360310456,0.04547850788088165,0.04350983210421945,0.045972902974876044,0.07749886487429483,0.007891893299597382,0.09102458106309755,LogisticRegression,b_g_m_scalar_volume_MS_bbox_LogisticRegression
b_g_m_scalar_volume_MS_bbox_LinearRegression,0.5554162859916687,0.4860785484313965,0.5154231011867523,0.511550122499466,0.5162927627563476,0.22080375850200654,0.8987412452697754,0.1149445503950119,0.08683978995628612,0.06994136350900686,0.07211884272592604,0.06650487163726872,0.07343091184052461,0.0717886703202654,0.007891893299597382,0.059462989487736866,LinearRegression,b_g_m_scalar_volume_MS_bbox_LinearRegression
b_g_m_cat_scalar_TIC_all_RandomForest,0.9088783502578736,0.16879943609237671,0.8349425554275512,0.8261888146400451,0.8362123131752014,0.7275112628936767,0.8920745849609375,0.7006297945976258,0.04301078140565763,0.06997033647234274,0.06713187372342408,0.07462297570116226,0.06629704885030785,0.1306114281599021,0.014942434742705188,0.15013187636855085,RandomForest,b_g_m_cat_scalar_TIC_all_RandomForest
b_g_m_cat_scalar_TIC_all_SVM,0.902734887599945,0.16955093741416932,0.8299307107925415,0.8312004685401917,0.8296976566314698,0.725795567035675,0.8987412452697754,0.6992059469223022,0.03330356012883884,0.03617781333193365,0.0357154832322731,0.03695815213428415,0.03547803643268501,0.09685554707049816,0.007891893299597382,0.11442270567055082,SVM,b_g_m_cat_scalar_TIC_all_SVM
b_g_m_cat_scalar_TIC_all_NN,0.896870744228363,0.1883774518966675,0.8103428959846497,0.813508152961731,0.8097369432449341,0.6825415134429932,0.8987412452697754,0.6490766525268554,0.02625075325439122,0.03153366500428232,0.03459150811712869,0.027252569080876855,0.03593840819255426,0.08457361064005559,0.007891893299597382,0.09819027251887819,NN,b_g_m_cat_scalar_TIC_all_NN
b_g_m_cat_scalar_TIC_all_LogisticRegression,0.8912265181541443,0.1898443102836609,0.8070146679878235,0.8144172430038452,0.805894136428833,0.674670147895813,0.8997668981552124,0.6401213526725769,0.051914409775488765,0.046847298235777296,0.05038731673209485,0.042425945425862845,0.05152322050785564,0.14450416450975112,0.018579712645547974,0.16722212050282387,LogisticRegression,b_g_m_cat_scalar_TIC_all_LogisticRegression
b_g_m_cat_scalar_TIC_all_LinearRegression,0.7143433928489685,0.35263381004333494,0.6458514094352722,0.6493239998817444,0.6454083800315857,0.3566688895225525,0.8987412452697754,0.2698779970407486,0.07832462604914629,0.06023240591397747,0.06299867537386736,0.056216867979591245,0.06436997487762317,0.049880206221551565,0.007891893299597382,0.06158991328036357,LinearRegression,b_g_m_cat_scalar_TIC_all_LinearRegression
