,auroc_mean,eer_mean,accuracy_at_eer_mean,sensitivity_at_eer_mean,specificity_at_eer_mean,accuracy_at_sensitivity90_mean,sensitivity_at_sensitivity90_mean,specificity_at_sensitivity90_mean,auroc_std,eer_std,accuracy_at_eer_std,sensitivity_at_eer_std,specificity_at_eer_std,accuracy_at_sensitivity90_std,sensitivity_at_sensitivity90_std,specificity_at_sensitivity90_std,Method,Dataset
b_m_FamRisk_LinearRegression,0.7547010064125061,0.30777929425239564,0.6927885413169861,0.6899831771850586,0.6944582343101502,0.5517797410488129,0.9062626361846924,0.3810685038566589,0.09601378484220754,0.05786219721005732,0.05877921927764168,0.05492165104457879,0.060901592782798095,0.14125226346276262,0.010635371021711458,0.20431534087525574,LinearRegression,b_m_FamRisk_LinearRegression
b_m_Contrac_RandomForest,0.6827002763748169,0.3734340488910675,0.627422285079956,0.6241077423095703,0.6290241599082946,0.48879413604736327,0.8529293060302734,0.31096876263618467,0.09729439987556641,0.07525878716857945,0.07533099297881933,0.07475426629111673,0.07580538593190794,0.10480899074742794,0.06619006974699439,0.1347957713521129,RandomForest,b_m_Contrac_RandomForest
b_m_Contrac_SVM,0.7592146158218384,0.2954303860664368,0.7031144976615906,0.7091077327728271,0.7000314950942993,0.48238787055015564,0.8973232388496399,0.281227733194828,0.05175190456174886,0.03617276552791312,0.03329450268298893,0.04565446018104128,0.02670337263501164,0.11698889679502528,0.027031103313338377,0.1556222538136386,SVM,b_m_Contrac_SVM
b_m_Contrac_NN,0.7854797601699829,0.27275524735450746,0.7247432231903076,0.7337710499763489,0.7207184553146362,0.5127348899841309,0.9062626361846924,0.322757039219141,0.0700606457373836,0.06823459880506903,0.07098609560077586,0.06319836366204293,0.07440544873503624,0.12054859216560543,0.010635371021711458,0.17132830414753777,NN,b_m_Contrac_NN
b_m_Contrac_LogisticRegression,0.7845256209373475,0.26516783237457275,0.7346109032630921,0.7337710499763489,0.7358932852745056,0.53553906083107,0.9062626361846924,0.35794283002614974,0.06887879283320891,0.06973379813582843,0.0731464001679196,0.06319836366204293,0.07888673328324232,0.14509070972595217,0.010635371021711458,0.21049240949228823,LogisticRegression,b_m_Contrac_LogisticRegression
b_m_Contrac_LinearRegression,0.7784086346626282,0.2719512641429901,0.7280825257301331,0.727104389667511,0.7289930820465088,0.529098105430603,0.9062626361846924,0.3486983597278595,0.07513498161473588,0.0715660957946956,0.0736271805558926,0.06798596181660849,0.07908412291753313,0.1372148677039399,0.010635371021711458,0.19856758058958357,LinearRegression,b_m_Contrac_LinearRegression
b_m_Chemo_RandomForest,0.7094331383705139,0.3144314467906952,0.6851145267486572,0.687710440158844,0.6834266662597657,0.47155703902244567,0.8295959591865539,0.2984690129756927,0.10455794512539679,0.07284080999942993,0.07393845645035786,0.07153544807141263,0.07735184324401187,0.11469690760595866,0.07818101776382301,0.13746518746207062,RandomForest,b_m_Chemo_RandomForest
b_m_Chemo_SVM,0.7543826818466186,0.2813085436820984,0.7283389925956726,0.6870538711547851,0.7503290414810181,0.4725229322910309,0.901683509349823,0.27001353576779363,0.08345608342807197,0.0812575656932572,0.07797593134374665,0.12653693931876758,0.09279145435491908,0.19171919435036855,0.04335925432834708,0.2909967149322831,SVM,b_m_Chemo_SVM
b_m_Chemo_NN,0.7757507562637329,0.2800977170467377,0.7182124137878418,0.7240909099578857,0.7157136559486389,0.48983157277107237,0.8912626385688782,0.2995420753955841,0.07704617748689993,0.08047217601345641,0.08141598603118495,0.07918952996855401,0.08227471005144822,0.15565544762609201,0.01917437540628457,0.2139757821823057,NN,b_m_Chemo_NN
b_m_Chemo_LogisticRegression,0.7754206180572509,0.28494619727134707,0.7136669635772706,0.718030309677124,0.7120772957801819,0.4673056721687317,0.8986700415611267,0.2612903296947479,0.07592074866606287,0.07112298890777476,0.07270396769345672,0.06740023900574658,0.0753664662530176,0.14482408031269262,0.0234940121249905,0.1987709450723374,LogisticRegression,b_m_Chemo_LogisticRegression
b_m_Chemo_LinearRegression,0.7747166633605957,0.28494619727134707,0.7136669635772706,0.718030309677124,0.7120772957801819,0.4673056721687317,0.8986700415611267,0.2612903296947479,0.07464957272073677,0.07112298890777476,0.07270396769345672,0.06740023900574658,0.0753664662530176,0.14482408031269262,0.0234940121249905,0.1987709450723374,LinearRegression,b_m_Chemo_LinearRegression
b_m_cat_all_RandomForest,0.7903728127479553,0.28932551145553587,0.7139415860176086,0.7011616110801697,0.7201873660087585,0.5244948923587799,0.8995959758758545,0.3434600099921227,0.03575091451275185,0.05396005616722165,0.05408157219821331,0.058491223014193135,0.05357722472476803,0.12538652551269622,0.019349175938956544,0.17639740759058534,RandomForest,b_m_cat_all_RandomForest
b_m_cat_all_SVM,0.7924987196922302,0.242604398727417,0.7587079286575318,0.7546464681625367,0.7601447343826294,0.448460066318512,0.9062626361846924,0.22122030183672906,0.04899636995936273,0.06656299148082818,0.06455731236324203,0.07306766242269831,0.06030106059062982,0.09750634342742254,0.010635371021711458,0.14688805924003157,SVM,b_m_cat_all_SVM
b_m_cat_all_NN,0.8021999478340149,0.2658872127532959,0.7346109032630921,0.7328451156616211,0.7353804588317872,0.4710124909877777,0.9062626361846924,0.2536002710461617,0.056650159852265326,0.07312179227494191,0.0731464001679196,0.0727166495409702,0.07381745842768231,0.12493044430012107,0.010635371021711458,0.1914126674666988,NN,b_m_cat_all_NN
b_m_cat_all_LogisticRegression,0.8226887345314026,0.23426215052604676,0.7630853176116943,0.7719192028045654,0.7595564961433411,0.5079276204109192,0.9062626361846924,0.3101564049720764,0.04585309698636803,0.048180484432074656,0.0513133100765068,0.04085681344885695,0.0567491983861146,0.1350197018139652,0.010635371021711458,0.20481043335915172,LogisticRegression,b_m_cat_all_LogisticRegression
b_m_cat_all_LinearRegression,0.8194420456886291,0.23996893167495728,0.758931040763855,0.763585877418518,0.7564762592315674,0.4753710389137268,0.9062626361846924,0.2641191124916077,0.04773245763395472,0.05898587380397027,0.05851123568226947,0.06083802570371365,0.05714190675951536,0.13608964811437432,0.010635371021711458,0.2007637497555583,LinearRegression,b_m_cat_all_LinearRegression
b_m_BRCA_RandomForest,0.7070643901824951,0.34429123997688293,0.6580539822578431,0.6499831676483154,0.6614343523979187,0.5111619114875794,0.8612626314163208,0.3448937892913818,0.1013421004967265,0.0828443933251819,0.08118090254097883,0.08758194414625217,0.0798894977760249,0.1606908556026053,0.03942747227268634,0.22436310282271113,RandomForest,b_m_BRCA_RandomForest
b_m_BRCA_SVM,0.7707140684127808,0.2717903435230255,0.7418122291564941,0.6853872179985047,0.7710320949554443,0.4794085443019867,0.8986700415611267,0.27907962799072267,0.08234593770966601,0.07815370350281771,0.07443032866852045,0.12804773108187512,0.09271778773781533,0.14127454304647627,0.0234940121249905,0.19159747116816703,SVM,b_m_BRCA_SVM
b_m_BRCA_NN,0.7871312141418457,0.27246488332748414,0.7292890191078186,0.7224242568016053,0.7326459765434266,0.5325928390026092,0.8912626385688782,0.3635630264878273,0.077341798031629,0.07896247130434635,0.07849268257261116,0.08233505860164424,0.07763904064488725,0.15153064693820598,0.01917437540628457,0.20876538736491126,NN,b_m_BRCA_NN
b_m_BRCA_LogisticRegression,0.7874580025672913,0.27246488332748414,0.7292890191078186,0.7224242568016053,0.7326459765434266,0.5352595031261445,0.8912626385688782,0.36748459488153457,0.07728080178024874,0.07896247130434635,0.07849268257261116,0.08233505860164424,0.07763904064488725,0.14855802625405815,0.01917437540628457,0.2038675113902635,LogisticRegression,b_m_BRCA_LogisticRegression
b_m_BRCA_LinearRegression,0.7874580025672913,0.27246488332748414,0.7292890191078186,0.7224242568016053,0.7326459765434266,0.5352595031261445,0.8912626385688782,0.36748459488153457,0.07728080178024874,0.07896247130434635,0.07849268257261116,0.08233505860164424,0.07763904064488725,0.14855802625405815,0.01917437540628457,0.2038675113902635,LinearRegression,b_m_BRCA_LinearRegression
